sample_pk,biosample_id,biosample_link,sample_id,sample_type,sra_sample,sample_link,sample_xml_link,current_land,current_vegetation,env_feature,env_feature_id,envo_term_iri_env_feature_link,envo_biome_term,envo_biome_id,envo_biome_link,elevation,elevation_unit,ph,ph_meth,tot_nitro,tot_n_meth,tot_org_c,tot_org_c_meth,sampl_collect_device,estimated_size,estimated_size_curated,estimated_size_unit,isol_growth_condt,collection_date,collection_year,propagation,sampl_size,env_material,num_replicons,depth_value,depth_unit,horizon,sample_location_original,sample_location_country,location_split2,location_split3,country_geonames_continent,country_parent,country_geoname_pref_en,country_geonamesname,country_geoname_abbrev,country_geoname_url,country_geoname_id,sample_coordinates_original,sample_lat_dec,sample_lon_dec,location_curation_term,margin_error_value_i,lat_corrected_label_i,lon_corrected_label_i,lat_corrected_value_i,lon_corrected_value_i
MDDBSRS000026,SAMN02864425,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864425,G2755,soil,SRS651242,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651242,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651242&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,tropical dry broadleaf forest biome,ENVO:01000227,http://purl.obolibrary.org/obo/ENVO_01000227,57.00,meter,5.89,KCl extraction,4.64618190,isotope spectrometer for total N,67.61304772,isotope spectrometer for total C,2500,2 g,2.00,gram,natural,2011,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Australia:NT:Berry Springs,Australia,NT,Berry Springs,Oceania,Australia and New Zealand,Australia,Commonwealth of Australia,AU,http://www.geonames.org/2077456/commonwealth-of-australia.html,2077456,12.7014166666667 S 130.998333333333 E,-12.70141667,130.99833330,Australia Northern Territory Berry Springs,0.0010,No,No,-12.70141667,130.99833330
MDDBSRS000027,SAMN02864422,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864422,G2750,soil,SRS651239,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651239,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651239&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,tropical dry broadleaf forest biome,ENVO:01000227,http://purl.obolibrary.org/obo/ENVO_01000227,83.00,meter,5.14,KCl extraction,0.64597790,isotope spectrometer for total N,12.17671603,isotope spectrometer for total C,2500,2 g,2.00,gram,natural,2011,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Australia:NT:Douglas Hot Springs,Australia,NT,Douglas Hot Springs,Oceania,Australia and New Zealand,Australia,Commonwealth of Australia,AU,http://www.geonames.org/2077456/commonwealth-of-australia.html,2077456,13.7655 S 131.4395 E,-13.76550000,131.43950000,Australia Northern Territory Douglas Hot Springs,0.0010,No,No,-13.76550000,131.43950000
MDDBSRS000028,SAMN02864421,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864421,G2749,soil,SRS651237,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651237,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651237&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,tropical dry broadleaf forest biome,ENVO:01000227,http://purl.obolibrary.org/obo/ENVO_01000227,99.99,meter,4.25,KCl extraction,1.65205782,isotope spectrometer for total N,31.57626488,isotope spectrometer for total C,2500,2 g,2.00,gram,natural,2011,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Australia:NT:Lake Copperfield,Australia,NT,Lake Copperfield,Oceania,Australia and New Zealand,Australia,Commonwealth of Australia,AU,http://www.geonames.org/2077456/commonwealth-of-australia.html,2077456,13.8419166666667 S 131.818583333333 E,-13.84191667,131.81858330,Australia Northern Territory Lake Copperfield,0.0010,No,No,-13.84191667,131.81858330
MDDBSRS000029,SAMN02864419,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864419,G2747,soil,SRS651236,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651236,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651236&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,tropical dry broadleaf forest biome,ENVO:01000227,http://purl.obolibrary.org/obo/ENVO_01000227,21.00,meter,4.12,KCl extraction,1.36705944,isotope spectrometer for total N,22.67253680,isotope spectrometer for total C,2500,2 g,2.00,gram,natural,2011,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Australia:NT:Malabanjbanjdju,Australia,NT,Malabanjbanjdju,Oceania,Australia and New Zealand,Australia,Commonwealth of Australia,AU,http://www.geonames.org/2077456/commonwealth-of-australia.html,2077456,12.7621666666667 S 132.751666666667 E,-12.76216667,132.75166670,Australia Northern Territory Malabanjbanjdju,0.0010,Yes,Yes,-12.76569260,132.75506740
MDDBSRS000030,SAMN02864420,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864420,G2748,soil,SRS651238,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651238,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651238&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,tropical dry broadleaf forest biome,ENVO:01000227,http://purl.obolibrary.org/obo/ENVO_01000227,52.00,meter,4.18,KCl extraction,1.33977345,isotope spectrometer for total N,26.15178459,isotope spectrometer for total C,2500,2 g,2.00,gram,natural,2011,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Australia:NT:Mardusal,Australia,NT,Mardusal,Oceania,Australia and New Zealand,Australia,Commonwealth of Australia,AU,http://www.geonames.org/2077456/commonwealth-of-australia.html,2077456,13.0445 S 132.461666666667 E,-13.04450000,132.46166670,Australia Northern Territory Mardusal,0.0010,Yes,Yes,-12.44659550,130.84174390
MDDBSRS000031,SAMN02864416,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864416,G2744,soil,SRS651233,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651233,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651233&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,tropical dry broadleaf forest biome,ENVO:01000227,http://purl.obolibrary.org/obo/ENVO_01000227,63.00,meter,4.19,KCl extraction,1.43068016,isotope spectrometer for total N,37.42998116,isotope spectrometer for total C,2500,2 g,2.00,gram,natural,2011,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Australia:NT:Produce Rd.,Australia,NT,Produce Rd.,Oceania,Australia and New Zealand,Australia,Commonwealth of Australia,AU,http://www.geonames.org/2077456/commonwealth-of-australia.html,2077456,12.5783333333333 S 131.116666666667 E,-12.57833333,131.11666670,Australia Northern Territory Produce Rd.,0.0010,Yes,No,-12.55393000,131.11666670
MDDBSRS000032,SAMN02864417,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864417,G2745,soil,SRS651235,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651235,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651235&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,tropical dry broadleaf forest biome,ENVO:01000227,http://purl.obolibrary.org/obo/ENVO_01000227,31.00,meter,4.78,KCl extraction,1.01074537,isotope spectrometer for total N,27.34123490,isotope spectrometer for total C,2500,2 g,2.00,gram,natural,2011,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Australia:NT:Rockhole,Australia,NT,Rockhole,Oceania,Australia and New Zealand,Australia,Commonwealth of Australia,AU,http://www.geonames.org/2077456/commonwealth-of-australia.html,2077456,12.7188333333333 S 131.7455 E,-12.71883333,131.74550000,Australia Northern Territory Rockhole,0.0010,No,No,-12.71883333,131.74550000
MDDBSRS000033,SAMN02864663,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864663,S207,soil,SRS651480,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651480,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651480&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,temperate broadleaf forest biome,ENVO:01000202,http://purl.obolibrary.org/obo/ENVO_01000202,99.99,meter,3.60,KCl extraction,9.35403395,isotope spectrometer for total N,190.64266430,isotope spectrometer for total C,7000,2 g,2.00,gram,natural,2012,2012,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 700-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Australia:Q:Bithongali,Australia,Q,Bithongali,Oceania,Australia and New Zealand,Australia,Commonwealth of Australia,AU,http://www.geonames.org/2077456/commonwealth-of-australia.html,2077456,28.26482 S 153.17305 E,-28.26482000,153.17305000,Australia Queensland Bithongali,0.0010,No,No,-28.26482000,153.17305000
MDDBSRS000034,SAMN02864630,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864630,S173,soil,SRS651447,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651447,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651447&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,tropical moist broadleaf forest biome,ENVO:01000228,http://purl.obolibrary.org/obo/ENVO_01000228,99.99,meter,4.51,KCl extraction,4.37049756,isotope spectrometer for total N,114.64154820,isotope spectrometer for total C,2500,2 g,2.00,gram,natural,2012,2012,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Australia:Q:Davies Creek,Australia,Q,Davies Creek,Oceania,Australia and New Zealand,Australia,Commonwealth of Australia,AU,http://www.geonames.org/2077456/commonwealth-of-australia.html,2077456,17.02675 S 145.60042 E,-17.02675000,145.60042000,Australia Queensland Davies Creek,0.0010,Yes,Yes,-16.93522090,145.54155300
MDDBSRS000035,SAMN02864631,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864631,S174,soil,SRS651448,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651448,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651448&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,tropical moist broadleaf forest biome,ENVO:01000228,http://purl.obolibrary.org/obo/ENVO_01000228,99.99,meter,5.39,KCl extraction,2.49440213,isotope spectrometer for total N,48.99396232,isotope spectrometer for total C,2500,2 g,2.00,gram,natural,2012,2012,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Australia:Q:Davies Creek,Australia,Q,Davies Creek,Oceania,Australia and New Zealand,Australia,Commonwealth of Australia,AU,http://www.geonames.org/2077456/commonwealth-of-australia.html,2077456,17.02313 S 145.59963 E,-17.02313000,145.59963000,Australia Queensland Davies Creek,0.0010,Yes,Yes,-16.93522090,145.54155300
MDDBSRS000036,SAMN02864632,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864632,S175,soil,SRS651449,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651449,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651449&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,tropical moist broadleaf forest biome,ENVO:01000228,http://purl.obolibrary.org/obo/ENVO_01000228,99.99,meter,4.77,KCl extraction,2.85844101,isotope spectrometer for total N,66.32899115,isotope spectrometer for total C,2500,2 g,2.00,gram,natural,2012,2012,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Australia:Q:Davies Creek,Australia,Q,Davies Creek,Oceania,Australia and New Zealand,Australia,Commonwealth of Australia,AU,http://www.geonames.org/2077456/commonwealth-of-australia.html,2077456,17.0264 S 145.59023 E,-17.02640000,145.59023000,Australia Queensland Davies Creek,0.0010,Yes,Yes,-16.93522090,145.54155300
MDDBSRS000037,SAMN02864633,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864633,S176,soil,SRS651450,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651450,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651450&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,tropical moist broadleaf forest biome,ENVO:01000228,http://purl.obolibrary.org/obo/ENVO_01000228,99.99,meter,4.07,KCl extraction,1.52665511,isotope spectrometer for total N,43.25563421,isotope spectrometer for total C,2500,2 g,2.00,gram,natural,2012,2012,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Australia:Q:Davies Creek,Australia,Q,Davies Creek,Oceania,Australia and New Zealand,Australia,Commonwealth of Australia,AU,http://www.geonames.org/2077456/commonwealth-of-australia.html,2077456,17.02205 S 145.58507 E,-17.02205000,145.58507000,Australia Queensland Davies Creek,0.0010,Yes,Yes,-16.93522090,145.54155300
MDDBSRS000038,SAMN02864634,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864634,S177,soil,SRS651451,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651451,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651451&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,tropical moist broadleaf forest biome,ENVO:01000228,http://purl.obolibrary.org/obo/ENVO_01000228,99.99,meter,4.44,KCl extraction,0.73699349,isotope spectrometer for total N,15.97313756,isotope spectrometer for total C,2500,2 g,2.00,gram,natural,2012,2012,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Australia:Q:Davies Creek,Australia,Q,Davies Creek,Oceania,Australia and New Zealand,Australia,Commonwealth of Australia,AU,http://www.geonames.org/2077456/commonwealth-of-australia.html,2077456,17.01765 S 145.58442 E,-17.01765000,145.58442000,Australia Queensland Davies Creek,0.0010,Yes,Yes,-16.93522090,145.54155300
MDDBSRS000039,SAMN02864635,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864635,S178,soil,SRS651452,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651452,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651452&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,tropical moist broadleaf forest biome,ENVO:01000228,http://purl.obolibrary.org/obo/ENVO_01000228,99.99,meter,4.93,KCl extraction,1.02063276,isotope spectrometer for total N,24.19514158,isotope spectrometer for total C,2500,2 g,2.00,gram,natural,2012,2012,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Australia:Q:Davies Creek,Australia,Q,Davies Creek,Oceania,Australia and New Zealand,Australia,Commonwealth of Australia,AU,http://www.geonames.org/2077456/commonwealth-of-australia.html,2077456,17.01523 S 145.57978 E,-17.01523000,145.57978000,Australia Queensland Davies Creek,0.0010,Yes,No,-16.93522090,145.57978000
MDDBSRS000040,SAMN02864415,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864415,G2743,soil,SRS651232,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651232,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651232&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,tropical dry broadleaf forest biome,ENVO:01000227,http://purl.obolibrary.org/obo/ENVO_01000227,2.00,meter,7.52,KCl extraction,3.11473298,isotope spectrometer for total N,144.50323430,isotope spectrometer for total C,500,2 g,2.00,gram,natural,2011,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Australia:Q:Green Island,Australia,Q,Green Island,Oceania,Australia and New Zealand,Australia,Commonwealth of Australia,AU,http://www.geonames.org/2077456/commonwealth-of-australia.html,2077456,16.7606 S 145.9747 E,-16.76060000,145.97470000,Australia Queensland Green Island,0.0010,No,No,-16.76060000,145.97470000
MDDBSRS000041,SAMN02864662,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864662,S206,soil,SRS651478,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651478,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651478&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,temperate broadleaf forest biome,ENVO:01000202,http://purl.obolibrary.org/obo/ENVO_01000202,99.99,meter,3.52,KCl extraction,10.11360084,isotope spectrometer for total N,206.36123460,isotope spectrometer for total C,8500,2 g,2.00,gram,natural,2012,2012,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 8500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Australia:Q:Tooloona,Australia,Q,Tooloona,Oceania,Australia and New Zealand,Australia,Commonwealth of Australia,AU,http://www.geonames.org/2077456/commonwealth-of-australia.html,2077456,28.27333 S 153.1724 E,-28.27333000,153.17240000,Australia Queensland Tooloona,0.0010,Yes,Yes,-28.24138990,153.15437900
MDDBSRS000042,SAMN02864661,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864661,S204,soil,SRS651479,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651479,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651479&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,temperate broadleaf forest biome,ENVO:01000202,http://purl.obolibrary.org/obo/ENVO_01000202,99.99,meter,3.54,KCl extraction,10.89032904,isotope spectrometer for total N,272.76180560,isotope spectrometer for total C,8000,2 g,2.00,gram,natural,2012,2012,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 8000-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Australia:Q:Tullawalla,Australia,Q,Tullawalla,Oceania,Australia and New Zealand,Australia,Commonwealth of Australia,AU,http://www.geonames.org/2077456/commonwealth-of-australia.html,2077456,28.2104 S 153.19188 E,-28.21040000,153.19188000,Australia Queensland Tullawalla,0.0010,No,No,-28.21040000,153.19188000
MDDBSRS000043,SAMN02864636,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864636,S179,soil,SRS651453,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651453,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651453&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,temperate broadleaf forest biome,ENVO:01000202,http://purl.obolibrary.org/obo/ENVO_01000202,99.99,meter,3.31,KCl extraction,2.16432409,isotope spectrometer for total N,66.66433573,isotope spectrometer for total C,2500,2 g,2.00,gram,natural,2012,2012,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Australia:TAS:Buckland,Australia,TAS,Buckland,Oceania,Australia and New Zealand,Australia,Commonwealth of Australia,AU,http://www.geonames.org/2077456/commonwealth-of-australia.html,2077456,42.533 S 147.65 E,-42.53300000,147.65000000,Australia Tasmania Buckland,0.0010,No,No,-42.53300000,147.65000000
MDDBSRS000044,SAMN02864637,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864637,S180,soil,SRS651454,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651454,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651454&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,temperate broadleaf forest biome,ENVO:01000202,http://purl.obolibrary.org/obo/ENVO_01000202,99.99,meter,3.90,KCl extraction,3.26830512,isotope spectrometer for total N,61.09726133,isotope spectrometer for total C,2500,2 g,2.00,gram,natural,2012,2012,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Australia:TAS:Chauncy Vale,Australia,TAS,Chauncy Vale,Oceania,Australia and New Zealand,Australia,Commonwealth of Australia,AU,http://www.geonames.org/2077456/commonwealth-of-australia.html,2077456,42.617 S 147.266 E,-42.61700000,147.26600000,Australia Tasmania Chauncy Vale,0.0010,Yes,Yes,-42.60819690,147.24002260
